Year_Month,aal,aapl,abbv,baba,bac,csco,dal,dis,fb,ge,intc,jnj,ko,msft,nvda,orcl,pfe,pg,pypl,t,tsla,tsm,v,aal_vol,aapl_vol,abbv_vol,baba_vol,bac_vol,csco_vol,dal_vol,dis_vol,fb_vol,ge_vol,intc_vol,jnj_vol,ko_vol,msft_vol,nvda_vol,orcl_vol,pfe_vol,pg_vol,pypl_vol,t_vol,tsla_vol,tsm_vol,v_vol
2002-01,,0.12876689134071606,,,0.0012708344493699286,0.09331815341441319,,0.016409178094981547,,-0.0731037559238078,0.1141498279965869,-0.02690327963627437,-0.07211093870215901,-0.038339429990175034,-0.017339612121899717,0.24981905292364526,0.045670733762401605,0.04216992052821067,,-0.0377311837520482,,-0.011648515709735574,,,0.029797152437676777,,,0.013412871927633878,0.02774378733100744,,0.028398334738136646,,0.016898282425463044,0.023764506484214153,0.011812409534093269,0.011093068548066604,0.01675052598536428,0.03596967871853531,0.030943963851851553,0.0133057039728024,0.012977249994911793,,0.0115857517345553,,0.03698388138038437,
2002-02,,-0.12216809869863954,,,0.0340949152727652,-0.2792927355943884,,0.09211773145521907,,0.04137031820600234,-0.18473745058471647,0.06223771467102268,0.08319976973698062,-0.08428821534772424,-0.224064345425807,-0.03708017013159248,-0.01392539117763636,0.03807532656557577,,0.010413453574654508,,-0.042427745673560446,,,0.032643917013035414,,,0.02157772730245935,0.03310715403457524,,0.024594449109410554,,0.01828732129239159,0.029937763664770443,0.008618288265413466,0.013648488200232144,0.01961232673094649,0.03756785925623629,0.03405479931229591,0.010317064967774358,0.013749461750343635,,0.01658788390643389,,0.028143027081686582,
2002-03,,0.09078329209918912,,,0.06364354815347517,0.18640489310450903,,0.0034782425389063842,,-0.028571589013339116,0.06514906960224298,0.06650240286085052,0.1120142844873051,0.03376756525900104,-0.1303667995969342,-0.2298435659906467,-0.029785211954297508,0.06250714314786299,,-0.010570633271260621,,0.27692307079392875,,,0.03583506788162663,,,0.017654974240873107,0.037206353133117064,,0.033837409845546576,,0.02041614711326898,0.02558949302757442,0.011019834931623592,0.012691068765559536,0.015793559367530827,0.043856766417395554,0.028059335783887664,0.013492022662527733,0.0128773718612164,,0.017404872395975227,,0.02726147858683579,
2002-04,,0.02534852715354119,,,0.06556905182954664,-0.13467220414560732,,0.0043329429497245275,,-0.15641687350076994,-0.05919078105296749,-0.016782201781481154,0.06218873241454115,-0.13347705662882825,-0.21528399043090318,-0.21562527903212803,-0.08530419799977695,0.010306329023460625,,-0.1643634251709658,,-0.14698802067184302,,,0.02451876677720111,,,0.013700361941267898,0.032636748629558815,,0.016279955810684345,,0.016851508516932723,0.029862103328846867,0.009058706876536239,0.01058680212228313,0.02040096717120515,0.04455307085860123,0.04003315216274509,0.013210549666733185,0.012783641432375715,,0.01127784464257297,,0.03148140393964309,
2002-05,,-0.039967045790213485,,,0.04594382965961641,0.07713326712192625,,-0.011648222793151142,,-0.01299571058179072,-0.03391040862114747,-0.036041391386060995,0.0009010065159957836,-0.025832627819107334,-0.03878209201290683,-0.21115509095627316,-0.04482061827675765,-0.007866216249554858,,0.10399192633103693,,-0.06327661356253378,,,0.023459767486417836,,,0.010905370547626508,0.03773121425975213,,0.02049599750969901,,0.026078453535288985,0.024299203037565557,0.011053384220586333,0.012200991478845707,0.0237900629316717,0.05536995512322866,0.03150300042540627,0.018103618107906762,0.009214887322658903,,0.02404579310663784,,0.0204624414903304,
2002-06,,-0.23948472354050787,,,-0.05667533424302018,-0.11596943589870212,,-0.17503251705955225,,-0.06103399190203962,-0.33852258693222237,-0.14816583420537577,0.015441195665312879,0.07444513459039559,-0.4865510888761103,0.1957072014357899,0.011560932141603475,0.004951532503857825,,-0.11052773971305896,,-0.13751510026246283,,,0.033436518649345603,,,0.009774722877148674,0.05899189894714435,,0.020674391732264933,,0.026383342632938504,0.03700373273374258,0.011727629703628275,0.013219948168714413,0.03704678711126606,0.0507249290609825,0.05131776450429582,0.018760105139591525,0.011567879527185972,,0.02670621616445516,,0.03386233420847381,
2002-07,,-0.13882640677400815,,,-0.05486082573696516,-0.054480220629328224,,-0.0619050657732505,,0.10843351816845703,0.028461829849284914,0.00650604132408672,-0.1082142811639828,-0.12285168765825638,-0.3556459715296969,0.05702203856813859,-0.0757144150673914,0.006688172035162365,,-0.08532408479508224,,-0.29846155406300434,,,0.03937172409876012,,,0.020387979313511037,0.028383788134414317,,0.020158740148200415,,0.022554145452364043,0.054410342876211125,0.016386482791902194,0.013443815990062107,0.023294520555343683,0.0525663625676016,0.04839666936689781,0.029482033265892493,0.01907855036921745,,0.022918961285765958,,0.0265310393073099,
2002-08,,-0.03342064776958997,,,0.053834554071520824,0.04776293779168461,,-0.1156231915268171,,-0.06366452998104644,-0.1117628813821363,0.03630502752908349,0.02122559065106211,0.022926284473070435,-0.08762423388213192,-0.04195808226779785,0.02676614222157836,-0.003820234299583225,,-0.10556720325686764,,-0.1041666128894867,,,0.04423139400055141,,,0.02357942364252873,0.05134415620585405,,0.03403378385121112,,0.038852926577790256,0.050883869454577034,0.045377231484294595,0.028329248585942393,0.0414260500040708,0.09086796871975944,0.04627113752209311,0.043392007303883894,0.026254355643674294,,0.03610061336164145,,0.06425377200420006,
2002-09,,-0.01694900939937849,,,-0.07304193448061369,-0.24167870714341633,,-0.0344388290505917,,-0.17646899576322816,-0.166766613213152,-0.0042352808261690855,-0.05216967970714803,-0.1088019530129325,-0.1524752899138896,-0.18039611017356583,-0.12273295461577494,0.008234713648641145,,-0.1875508944205283,,-0.22276638522043501,,,0.02386216156997677,,,0.019175796901382474,0.037653661370259876,,0.04029123807969276,,0.028901124455329472,0.04365727788637207,0.02083008097453337,0.017338266929500037,0.028156883527586378,0.0643958712249233,0.039578108493441594,0.02539527138094691,0.013357452498704549,,0.029109339789374446,,0.05689767423723752,
2002-10,,0.10827548861909464,,,0.09404376462531583,0.06679396269668669,,0.1030383415832945,,0.02434066346009689,0.24550054551580858,0.08635359767069617,-0.030859171872977598,0.2224508774585865,0.3901870249987509,0.2964375407595452,0.09476234161804475,-0.0013486338278685395,,0.2932204533742173,,0.23149628674513334,,,0.019288389240912054,,,0.02274382930692829,0.030364034968799195,,0.03167793102311589,,0.028246939841435,0.03616594236111339,0.018439780319847582,0.017496302724087268,0.02547870638714701,0.04690641005277376,0.04338513418535829,0.026239723861042973,0.014792166300399518,,0.0314416038985169,,0.036265081133914544,
2002-11,,-0.03546984885579163,,,0.00401179909149163,0.33452621405163563,,0.18682618293166486,,0.07405982140255696,0.20822350067879225,-0.02614433818658013,-0.009287209215979919,0.0787353019384971,0.4394962003868592,0.19234536115030076,-0.003696379534953498,-0.04431873834155409,,0.11067825737030712,,0.18286407757856726,,,0.022470939356861286,,,0.03442866678511178,0.052530983033406926,,0.035843919978459794,,0.03633117673302471,0.056694782082241345,0.02227928279881211,0.027935501651113737,0.029890537801081283,0.05786075734241322,0.036635245273888,0.025914291745301812,0.015343189670935791,,0.03476653251461207,,0.06108830584544554,
2002-12,,-0.07548375858534584,,,0.011403563334576816,-0.1219839403492875,,-0.16668344384047973,,-0.09507059926651984,-0.25431022071441556,-0.05805027329026968,-0.03943913746819028,-0.10367500382340156,-0.3280795493827603,-0.11111099948884107,-0.030447118469003276,0.016680135387113992,,-0.04877256430252486,,-0.23783772675082304,,,0.030412492370487654,,,0.01602501872044486,0.032853184453235894,,0.026257287050133117,,0.02781497678943289,0.03293868226121127,0.013864236159804385,0.013736343850204625,0.020934158962269203,0.08563073110069168,0.0359057322690102,0.014144262916151597,0.01128063999507119,,0.030415950904950095,,0.05347907924860252,
2003-01,,0.0020936570728669057,,,0.006899531083912613,0.02061079869850513,,0.07296160206146385,,-0.04969229729893143,0.0057803235010105425,-0.001861902208712185,-0.0770986755394597,-0.08201199581758989,-0.10338826531381018,0.11388848847575606,-0.002043615773068108,0.005278887129797072,,-0.09037619252888829,,-0.04964543743574612,,,0.01915584787746128,,,0.013146311063983347,0.022137529227870052,,0.02011778275391747,,0.015225077621509032,0.02285189436163342,0.012795424147355485,0.011582044166932952,0.015877602098045795,0.044110047930511154,0.036450247376442195,0.0166471553501111,0.011404806658973601,,0.020192863013010685,,0.02406390424000477,
2003-02,,0.04526445476200669,,,-0.0115634092219834,0.04562443834581642,,-0.025142915066542648,,0.047961215736437524,0.10294303035859564,-0.017609899147783548,-0.005931704085650913,0.0019477226554760474,0.22286790947898738,-0.005818578275290864,-0.01778665685371872,-0.043356261935941776,,-0.14893591963990394,,0.058209176794051354,,,0.01993484476406653,,,0.011696461923311287,0.028416341822282615,,0.029344564822539772,,0.019745321604093573,0.031384917286398625,0.019120180955798396,0.01663509622887499,0.025851144142217373,0.04198396966728668,0.03808593863068823,0.015786109181999845,0.011360663432972427,,0.03288705679680635,,0.039692929232798754,
2003-03,,-0.05796137550973002,,,-0.016156078641225813,-0.07153094334033006,,-0.0023446905612558577,,0.06029119769453395,-0.056231675490139854,0.10333711829481573,0.018362385382181268,0.021518849408838303,0.02060196663007341,-0.0928095251260902,0.04493626445687915,0.08783268653015797,,-0.03557743176238681,,-0.03526094704557525,,,0.0184864590030028,,,0.010804973862773948,0.022755023983146556,,0.020543350467600367,,0.014975421661982107,0.019848727384371434,0.01734769227465395,0.013759102670740358,0.01834389988561078,0.0548670384846441,0.023753047868921996,0.01286914607556177,0.008843278215027789,,0.028355126879404908,,0.030827816472599946,
2003-04,,0.0056579238421647915,,,0.10786931167189007,0.15562433430683287,,0.09635739934619436,,0.15490175224143155,0.13022069695077687,-0.02609318728092802,-0.0019762106684969583,0.05617463821328683,0.1125777741575471,0.09493110085231637,-0.01315767973372528,0.01826663883704427,,0.1797173790034683,,0.22368424449085067,,,0.015749565994385324,,,0.01642705984826878,0.022208401861199118,,0.03577411930378147,,0.023839752059525102,0.03174068592573429,0.015186025208005988,0.017833032377107136,0.02242612088876961,0.033935746209901585,0.031189289261034897,0.019151574161618164,0.011391084736803263,,0.024500433924123696,,0.03708678913163531,
2003-05,,0.26230654961487376,,,0.0020257380979920026,0.09399979928772417,,0.05305466846404938,,-0.02546682953024082,0.1327123888697581,-0.031470898936368785,0.12797041422642352,-0.03754395365972285,0.8262383992082356,0.09511762324657003,0.013346671005369792,0.021925792269308797,,0.08989738870262198,,0.21146951892865085,,,0.02412212232085972,,,0.01183907724116756,0.018644511268776073,,0.021363754732107238,,0.015261501476008658,0.027128340623667375,0.013385896426837214,0.018015569892472928,0.019925469888651303,0.02160649422804788,0.023007776843291923,0.013621256498526269,0.008594284760919502,,0.03139307084217073,,0.03766124074322523,
2003-06,,0.06183841505599519,,,0.08341139297367062,0.023157090924900592,,0.005088928634997325,,0.006098093718161612,-0.0004802382084714285,-0.04875787830519196,0.028140451682075796,0.04185330600431336,-0.12456977312835704,-0.07686363613102642,0.10090280968982035,-0.028752037493363303,,0.00353503228150287,,-0.005917064974186204,,,0.03327996416293188,,,0.008738587973692093,0.022693961749670696,,0.01769914391100891,,0.011291132892317922,0.023719442940437818,0.009449923703358714,0.015581458958136105,0.01461982302500211,0.07736781984825238,0.022836220067945313,0.01685029836224793,0.007102669059468378,,0.018419881783161927,,0.029591062271223045,
2003-07,,0.10598107548829705,,,0.04479326693860264,0.16080968892700187,,0.10987333063272131,,-0.008368575080393792,0.1960591508111078,0.0017403053454585482,-0.031027937368940273,0.030031381896643117,-0.16673955020773001,-0.0016655487247146938,-0.023133355561052782,-0.0044821056686018546,,-0.07580603618288184,,0.07142835456388563,,,0.02233457764554462,,,0.012028883636071467,0.020485056135707388,,0.022355802186586442,,0.013431547487300015,0.019549104346696333,0.014083002971190639,0.010001603245270512,0.016572039756981315,0.030782119722283348,0.01883280824952081,0.018388795064458185,0.007947557093239075,,0.014146939637242058,,0.02865004867718352,
2003-08,,0.07258046635717896,,,-0.040208621240497844,-0.017958231984586903,,-0.06478121670715731,,0.03973283492810187,0.14956927225862282,-0.03814619487541682,-0.03224310548505516,0.004164517149929159,-0.04819265328311395,0.0700586454980563,-0.09900625513825156,-0.0066005812209481984,,-0.038527335539363494,,0.17800001002693544,,,0.023094819843232785,,,0.010294129282286865,0.01970266700414779,,0.015501986462341157,,0.014525798402774667,0.024749048319544147,0.013726431575831366,0.014060829055955792,0.018248308225759083,0.030179808366672216,0.020373312320860416,0.01321289139730913,0.009180512521893109,,0.020496747715807475,,0.03699465717756474,
2003-09,,-0.08359135533473439,,,0.00497591247448681,0.023511236567703264,,-0.016097472110537248,,0.014623227865751653,-0.03742570209499496,-0.0012098727496651085,-0.0031099552842950295,0.04826592692248166,-0.12107851303271588,-0.12314893205564537,0.015374580972220775,0.06335190876942609,,-0.009349882852380142,,-0.08064505235561648,,,0.023147436324481102,,,0.011982636503803724,0.018070606550947464,,0.013355223771903329,,0.012839600615596379,0.016808205919987714,0.011195206280135562,0.008112869237466175,0.010140651790198001,0.05230585311385401,0.01596870920614192,0.013235938741882773,0.0069938730687554,,0.012480573159412613,,0.02111969574170324,
2003-10,,0.10472980751009886,,,-0.029600205664110923,0.0684023701804577,,0.12245925219422205,,-0.026836460064451173,0.1973110704890504,0.016357247269132236,0.08007470090130098,-0.05443747775362684,0.10707552421003141,0.06400011678205475,0.04015786851034342,0.0690953551645288,,0.09120817542836801,,0.02123734355684248,,,0.022961900772864453,,,0.010316680679186027,0.020448928995085013,,0.014971009030844518,,0.014185447652095503,0.020865639878423152,0.010232873326568881,0.008327002227160648,0.022367127905088543,0.03559670621182724,0.02377197884441933,0.012667757617033204,0.008226681421017693,,0.015244196151616252,,0.03006808956806076,
2003-11,,-0.0865006563032319,,,-0.003961440054710996,0.08456748744964115,,0.019876085866484594,,-0.011719778443721407,0.018510930309290075,-0.01577259042494461,0.011714381048756328,-0.016449557944900994,0.20079183022366087,0.004176905452392354,0.06737655406946286,-0.020856564787177456,,-0.029191144335404484,,-0.0171790764326063,,,0.025788656622345665,,,0.02251888635595291,0.018005194986591345,,0.012404116550424593,,0.011899520209269456,0.015886750109601815,0.01045356386600681,0.007716133816312671,0.02034707993266784,0.021271326270773792,0.02078978131011901,0.011874478867643585,0.005388780707421321,,0.01289624806716504,,0.03165450032706434,
2003-12,,0.021998864667686302,,,0.08903080773746996,0.06740074176536681,,0.020132572109178737,,0.08793840908185313,-0.04442482620577315,0.047870032123009665,0.09139739130852265,0.06456624567153524,0.09279315965088464,0.10066559150406107,0.05242791484195464,0.03782171652415589,,0.11984535504578453,,-0.057957472860430514,,,0.02131660128229882,,,0.00605216924310256,0.019585413125887796,,0.009701170991338109,,0.01369910201704154,0.01777300829933558,0.013920869413860754,0.005783571613092853,0.011519173949974905,0.04977025366530765,0.016068794846532987,0.013219478734276775,0.0061087794068619364,,0.010439041162631408,,0.021090622106120296,
2004-01,,0.05568595213558325,,,0.012806081964996663,0.06108138518411166,,0.028718163032753763,,0.08553895473473783,-0.047737860139050015,0.034068813951839694,-0.029753535744547754,0.010230005483664817,-0.040948366314641715,0.04761884392985061,0.03679557369157105,0.02143498432305324,,-0.010461692202467954,,0.09179653740473093,,,0.019610843126788055,,,0.005537281237838717,0.017377132030890554,,0.013442330593644958,,0.008206283410426292,0.017950476055680255,0.006476791235687073,0.007940688873640413,0.007192350401915688,0.025589274275120696,0.016388091591817026,0.007270907563185996,0.006678864342793262,,0.012480742011529279,,0.02287132972099595,
2004-02,,0.060283743193935146,,,0.0056468716471151925,-0.0991830631990922,,0.10541670173907791,,-0.02686725873353335,-0.04203037741033333,0.013624265260226087,0.014622023995058075,-0.04050639881440188,0.0,-0.07142851996163857,0.005037700297265024,0.014147067540144276,,-0.05843100346036034,,-0.07066183660119885,,,0.022004954746259044,,,0.009618043151167557,0.025079417293797465,,0.014726931777439795,,0.014705651883865195,0.014477798077537025,0.011385878415357148,0.006589213665526404,0.011768187179200546,0.02822403256013476,0.017546285471104914,0.014401004526626345,0.00901087571304029,,0.018936727772028546,,0.02361743255879601,
2004-03,,0.13043446315586205,,,0.008075876198824439,0.017703132737228122,,-0.05804734766981845,,-0.06150052739577516,-0.06849268293925936,-0.05917287098350188,0.01699589948131708,-0.06030893701314444,0.18651717314977723,-0.06759887406052456,-0.04365595047688442,0.023119342378076446,,0.0220739470437048,,0.004812169107647035,,,0.01936723451914153,,,0.005025810738316533,0.025053422942166628,,0.036563350118881406,,0.009620859223484669,0.019788594108882604,0.007136572395393,0.009203432941149385,0.007645058676862406,0.02214947777156036,0.018467490046832326,0.010131493436849647,0.007334588228617929,,0.014036908994457187,,0.018653458187522558,
2004-04,,-0.04659762146092017,,,-0.006050406652462703,-0.11285562431349838,,-0.07843153440593231,,-0.01867592583291755,-0.05404379803249704,0.06526018945722001,0.005367933236644307,0.048134593077033605,-0.22272747090625422,-0.06250000577930603,0.020256219230457617,0.01841194076202668,,0.027339022515855183,,-0.08716454476762603,,,0.02793881964962429,,,0.01018652946738155,0.018353082410806788,,0.01592351757955642,,0.01267348581325994,0.020609179104485478,0.008349991562209695,0.01099682319320917,0.01105910460102641,0.02411137487194154,0.015462277796972927,0.012583120372080116,0.010674718406970662,,0.015453373250782864,,0.032917042860644244,
2004-05,,0.08844094592480767,,,0.0327990411781669,0.06982316105586706,,0.01910546697962734,,0.03906459164113518,0.11129081493550852,0.03647185750352211,0.015424079060189166,0.0038271086846268787,0.14278757914861617,0.013333571368827624,-0.008458906545083855,0.019189282432771293,,-0.04819270159258682,,0.06505761804399768,,,0.028761693799290836,,,0.00832550495247728,0.019669459607003857,,0.01428651414441332,,0.010743639492484722,0.016463195612584525,0.011063228849079877,0.008460784380390668,0.017631473478271372,0.024606444694221567,0.01893127969001463,0.01309876064284927,0.007422493459951349,,0.01103182514623789,,0.02333473815982679,
2004-06,,0.15965792086802888,,,0.037921763933943975,0.05945457243339258,,0.08606743116809912,,0.04765162445212057,-0.03327480783178627,-0.0001795988900246126,-0.007329358297445965,0.08882971028772246,-0.12707891354712453,0.04649082071189947,-0.029994273386778292,0.009831106657921973,,0.023207196450566236,,-0.05599363292871962,,,0.015093254797334517,,,0.009717115758916177,0.013072991866600377,,0.01424748491963,,0.007709407874655141,0.012563920669475218,0.008385245804670984,0.00931145689454215,0.007272345396014553,0.022744380277213466,0.01078050462147198,0.007525944792774541,0.007595167985335955,,0.009905442609159631,,0.022594155807423213,
2004-07,,-0.006146454157312742,,,0.004609080501991825,-0.11729931280435901,,-0.0941546943862781,,0.026234498893143998,-0.11666686406396531,-0.007720123594915362,-0.13114115927168213,-0.002450964885924667,-0.24670242678653442,-0.11902744220010841,-0.06767809184309093,-0.037650091897241444,,0.05865864020430389,,-0.14320120271372694,,,0.02233220925329899,,,0.010038210264260966,0.017627310218815515,,0.010471261847290072,,0.010049774055800527,0.015268304180938984,0.007787437628028336,0.007869811939144832,0.008779109145167772,0.021470987096703902,0.01735580729147935,0.008755925943226063,0.006638235745307915,,0.008681116182548876,,0.028695336135918344,
2004-08,,0.0664807327457475,,,0.05822807833632293,-0.10325082035581734,,-0.02771775596249193,,-0.013834572565075809,-0.12529590809732283,0.05655227693652587,0.019380270474932626,-0.03894238941765604,-0.19195837843126773,-0.051379832920417035,0.027765733395906267,0.07325024243295752,,0.017758532715377973,,0.06039371627408707,,,0.030568616752329292,,,0.007147499766749224,0.014863354102239613,,0.009896010134633095,,0.009973867948653547,0.028357746425372317,0.00849447090066721,0.0181431293219549,0.013894238377803242,0.03147217050285022,0.0183205891586787,0.01277304501413748,0.008317256692652467,,0.011890810165059227,,0.03054117194693902,
2004-09,,0.12351431311420535,,,-0.026947942497735133,-0.035181451041920386,,0.0044546977057005055,,0.030409248537726752,-0.057773296827680176,-0.03046502363340764,-0.09367923476847029,0.012820587715386633,0.16532893033919582,0.13139418332906327,-0.0633612797480041,-0.03305364465616911,,0.006203589329727199,,-0.05430494684673892,,,0.024159767172862143,,,0.00685670231171338,0.02862252093494339,,0.014991409879622082,,0.010293697413434251,0.018158400006531596,0.00694099744962901,0.008597304875092077,0.01014253482139201,0.08389729766224048,0.020195816004410925,0.010695440390987392,0.00922301084320594,,0.007656970932150698,,0.018295091378068232,
2004-10,,0.35225802091369074,,,0.03369522314351392,0.06132598882150875,,0.11840340848451447,,0.016081323961010474,0.10967092525548794,0.03639265174149542,0.01523155589570413,0.01157309001823914,-0.0034433869541440343,0.12234049826379789,-0.05392157495562366,-0.04984195354281318,,-0.015275640766397092,,0.06022420904289505,,,0.01590924862672107,,,0.008183391073080316,0.02013673956505711,,0.010527115411791355,,0.008406441179104475,0.021474140360774455,0.006955861965221571,0.015701408877718603,0.007603393124002786,0.03490209506644642,0.0235650787947441,0.010448736209495905,0.009533781823918204,,0.009587154302526745,,0.025159530010462734,
2004-11,,0.27958063498154884,,,0.03304286196103279,-0.023945323823249764,,0.06582075762705353,,0.03634245612125264,0.007172787987754337,0.03811254250699703,-0.020920894825885328,0.06831731426122944,0.32204546756687824,0.006319263481243009,-0.03498547897788684,0.04493968303826312,,-0.0035631069985230246,,0.05284027621131515,,,0.03315130568315199,,,0.009905659908382908,0.016966691863812312,,0.011735362357634024,,0.009106952633512718,0.018146028701343787,0.011577050554154509,0.010098802065401757,0.011162772678400153,0.03129788513752714,0.016314522909862527,0.01640470802558623,0.010365693629799095,,0.012403960134806238,,0.024049672899726402,
